"Project: Harmful Algal Blooms"
"Calibrated: No"
"Requested start: 2008-06-30 15:00:00"
"Requested end: 2018-06-02 23:33:00"
"Request time: Sat,  2 Jun 2018 23:34:12 +0000"
"Other Notes: All times provided in UTC"

year,month,day,time,latitude,longitude,depth (m),location,Akashiwo sanguinea (cells/L),Alexandrium spp. (cells/L),Ammonia (uM),Chlorophyll (mg/m3),Chlorophyll 1 (mg/m3),Chlorophyll 2 (mg/m3),DA Volume Filtered (mL),Dinophysis spp. (cells/L),Domoic Acid (ng/mL),Lingulodinium polyedrum (cells/L),Nitrate (uM),Nitrite (uM),Other Diatoms (cells/L),Other Dinoflagellates (cells/L),Phaeophytin (mg/m3),Phaeophytin 1 (mg/m3),Phaeophytin 2 (mg/m3),Phosphate (uM),Prorocentrum spp. (cells/L),Pseudo-nitzschia delicatissima group (cells/L),Pseudo-nitzschia seriata group (cells/L),Silicate (uM),Volume Settled for counting (mL),Water Temperature (C),Volume for counting (mL)
2008,09,22,16:30:00,34.408,-119.685,0.0,Stearns Wharf,100.000000 ,0.000000 ,1.347000 ,1.860000 ,1.860000 ,NaN,200.000000 ,600.000000 ,0.000000 ,400.000000 ,0.507000 ,0.096000 ,NaN,NaN,0.360000 ,0.360000 ,NaN,0.343000 ,10100.000000 ,1900.000000 ,300.000000 ,4.015000 ,50.000000 ,17.800000 ,NaN
2008,09,25,15:45:00,32.867,-117.257,0.0,Scripps Pier,NaN,NaN,0.320000 ,2.920000 ,2.910000 ,2.930000 ,NaN,NaN,NaN,NaN,0.160000 ,0.010000 ,NaN,NaN,0.480000 ,0.460000 ,0.500000 ,0.290000 ,NaN,NaN,NaN,4.300000 ,NaN,18.700000 ,NaN
2008,09,29,15:28:00,33.6061,-117.9311,0.0,Newport Pier,0.000000 ,0.000000 ,2.910000 ,7.410000 ,7.560000 ,7.260000 ,200.000000 ,0.000000 ,NaN,10399.000000 ,0.690000 ,NaN,NaN,NaN,1.200000 ,1.100000 ,1.300000 ,0.360000 ,77995.000000 ,0.000000 ,0.000000 ,3.800000 ,25.000000 ,17.000000 ,NaN
2008,09,29,15:45:00,32.867,-117.257,0.0,Scripps Pier,0.000000 ,0.000000 ,0.440000 ,2.480000 ,2.480000 ,2.480000 ,200.000000 ,0.000000 ,NaN,160.000000 ,0.200000 ,0.020000 ,NaN,NaN,0.710000 ,0.700000 ,0.710000 ,0.330000 ,560.000000 ,960.000000 ,0.000000 ,3.400000 ,50.000000 ,18.100000 ,NaN
2008,09,29,16:30:00,34.008,-118.499,0.0,Santa Monica Pier,0.000000 ,0.000000 ,0.930000 ,2.405700 ,2.405700 ,NaN,200.000000 ,187.000000 ,NaN,187.000000 ,0.360000 ,0.100000 ,561.000000 ,7574.000000 ,NaN,NaN,NaN,0.200000 ,3740.000000 ,0.000000 ,0.000000 ,4.580000 ,NaN,19.900000 ,500.0000 
2008,09,29,17:00:00,34.408,-119.685,0.0,Stearns Wharf,0.000000 ,0.000000 ,2.335000 ,1.820000 ,1.820000 ,NaN,200.000000 ,0.000000 ,0.000000 ,0.000000 ,1.228000 ,0.278000 ,NaN,NaN,0.820000 ,0.820000 ,NaN,0.472000 ,4400.000000 ,9600.000000 ,2800.000000 ,5.737000 ,50.000000 ,16.400000 ,NaN
2008,09,29,18:57:00,35.17,-120.741,0.0,Cal Poly Pier,0.0000 ,0.0000 ,0.62 ,25.00 ,28.91 ,21.09 ,150 ,0.0000 ,NaN,0 ,0.79 ,0.32 ,2133.0000 ,155676.0000 ,2.32 ,1.28 ,3.35 ,0.26 ,21326.0000 ,0.0000 ,0.0000 ,74.67 ,25 ,15.3 ,NaN
2008,10,02,15:15:00,35.17,-120.741,0.0,Cal Poly Pier,0.0000 ,0.0000 ,NaN,NaN,NaN,NaN,NaN,2133.0000 ,NaN,0 ,NaN,NaN,0.0000 ,130086.0000 ,NaN,NaN,NaN,NaN,10663.0000 ,0.0000 ,0.0000 ,NaN,25 ,16.0 ,NaN
2008,10,02,15:40:00,32.867,-117.257,0.0,Scripps Pier,NaN,NaN,0.330000 ,1.820000 ,1.820000 ,1.820000 ,NaN,NaN,NaN,NaN,0.170000 ,0.040000 ,NaN,NaN,0.330000 ,0.310000 ,0.340000 ,0.260000 ,NaN,NaN,NaN,3.200000 ,NaN,20.100000 ,NaN
2008,10,06,15:15:00,32.867,-117.257,0.0,Scripps Pier,0.000000 ,0.000000 ,0.980000 ,1.320000 ,1.340000 ,1.290000 ,200.000000 ,0.000000 ,NaN,80.000000 ,0.280000 ,0.040000 ,NaN,NaN,0.560000 ,0.550000 ,0.560000 ,0.280000 ,880.000000 ,1040.000000 ,0.000000 ,3.400000 ,50.000000 ,19.200000 ,NaN
2008,10,06,15:43:00,35.17,-120.741,0.0,Cal Poly Pier,2133.0000 ,0.0000 ,1.19 ,10.01 ,9.87 ,10.15 ,150 ,4265.0000 ,NaN,0 ,2.00 ,0.23 ,6398.0000 ,72507.0000 ,0.17 ,0.04 ,0.30 ,0.53 ,49049.0000 ,0.0000 ,0.0000 ,70.73 ,25 ,14.3 ,NaN
2008,10,06,15:48:00,33.6061,-117.9311,0.0,Newport Pier,0.000000 ,0.000000 ,2.180000 ,2.540000 ,2.400000 ,2.670000 ,200.000000 ,0.000000 ,NaN,0.000000 ,0.440000 ,NaN,NaN,NaN,0.850000 ,0.800000 ,0.900000 ,0.430000 ,0.000000 ,0.000000 ,0.000000 ,5.620000 ,25.000000 ,19.000000 ,NaN
2008,10,06,16:20:00,34.408,-119.685,0.0,Stearns Wharf,900.000000 ,4300.000000 ,6.714000 ,8.040000 ,8.040000 ,NaN,200.000000 ,1200.000000 ,0.000000 ,300.000000 ,0.375000 ,0.233000 ,NaN,NaN,2.600000 ,2.600000 ,NaN,0.627000 ,172000.000000 ,15300.000000 ,13400.000000 ,4.356000 ,50.000000 ,18.100000 ,NaN
2008,10,06,16:30:00,34.008,-118.499,0.0,Santa Monica Pier,0.000000 ,0.000000 ,4.330000 ,2.004750 ,2.004750 ,NaN,200.000000 ,0.000000 ,NaN,280.000000 ,3.840000 ,0.310000 ,6638.000000 ,2805.000000 ,NaN,NaN,NaN,0.430000 ,2057.000000 ,0.000000 ,187.000000 ,7.460000 ,NaN,18.200000 ,500.0000 
2008,10,09,15:30:00,32.867,-117.257,0.0,Scripps Pier,NaN,NaN,0.650000 ,2.280000 ,2.240000 ,2.320000 ,NaN,NaN,NaN,NaN,0.350000 ,0.040000 ,NaN,NaN,0.580000 ,0.540000 ,0.610000 ,0.210000 ,NaN,NaN,NaN,3.000000 ,NaN,19.800000 ,NaN
2008,10,09,15:44:00,35.17,-120.741,0.0,Cal Poly Pier,2133.0000 ,0.0000 ,NaN,NaN,NaN,NaN,NaN,0.0000 ,NaN,0 ,NaN,NaN,0.0000 ,63977.0000 ,NaN,NaN,NaN,NaN,2133.0000 ,0.0000 ,0.0000 ,NaN,25 ,14.2 ,NaN
2008,10,13,16:10:00,32.867,-117.257,0.0,Scripps Pier,0.000000 ,0.000000 ,0.920000 ,2.370000 ,2.370000 ,2.370000 ,200.000000 ,0.000000 ,NaN,160.000000 ,1.000000 ,0.040000 ,NaN,NaN,0.530000 ,0.520000 ,0.530000 ,0.270000 ,5760.000000 ,960.000000 ,0.000000 ,3.300000 ,50.000000 ,18.100000 ,NaN
2008,10,13,16:25:00,35.17,-120.741,0.0,Cal Poly Pier,0.0000 ,0.0000 ,6.84 ,1.40 ,1.39 ,1.40 ,250 ,0.0000 ,NaN,0 ,12.65 ,0.51 ,8530.0000 ,8530.0000 ,0.42 ,0.47 ,0.36 ,1.79 ,4265.0000 ,0.0000 ,0.0000 ,97.70 ,25 ,12.3 ,NaN
2008,10,13,16:59:00,33.6061,-117.9311,0.0,Newport Pier,0.000000 ,0.000000 ,5.900000 ,1.940000 ,1.790000 ,2.080000 ,200.000000 ,0.000000 ,NaN,0.000000 ,1.660000 ,0.380000 ,NaN,NaN,1.580000 ,1.410000 ,1.760000 ,0.420000 ,0.000000 ,0.000000 ,0.000000 ,3.000000 ,25.000000 ,15.000000 ,NaN
2008,10,13,17:30:00,34.008,-118.499,0.0,Santa Monica Pier,0.000000 ,0.000000 ,4.990000 ,0.801900 ,0.801900 ,NaN,200.000000 ,0.000000 ,NaN,0.000000 ,6.440000 ,0.570000 ,38023.000000 ,0.000000 ,NaN,NaN,NaN,0.860000 ,1039.000000 ,2078.000000 ,0.000000 ,5.480000 ,NaN,15.400000 ,450.0000 
2008,10,16,15:15:00,32.867,-117.257,0.0,Scripps Pier,NaN,NaN,0.520000 ,2.290000 ,2.250000 ,2.320000 ,NaN,NaN,NaN,NaN,0.380000 ,0.060000 ,NaN,NaN,0.760000 ,0.770000 ,0.740000 ,0.350000 ,NaN,NaN,NaN,4.400000 ,NaN,16.600000 ,NaN
2008,10,16,16:00:00,35.17,-120.741,0.0,Cal Poly Pier,0.0000 ,2133.0000 ,NaN,NaN,NaN,NaN,NaN,8530.0000 ,NaN,0 ,NaN,NaN,0.0000 ,652561.0000 ,NaN,NaN,NaN,NaN,21326.0000 ,0.0000 ,0.0000 ,NaN,25 ,13.6 ,NaN
2008,10,20,14:00:00,34.008,-118.499,0.0,Santa Monica Pier,0.000000 ,0.000000 ,2.715520 ,3.600000 ,3.600000 ,NaN,200.000000 ,0.000000 ,0.040000 ,5610.000000 ,1.340710 ,0.275778 ,5984.000000 ,0.000000 ,NaN,NaN,NaN,0.621950 ,42262.000000 ,0.000000 ,0.000000 ,4.506440 ,NaN,16.800000 ,500.0000 
2008,10,20,15:10:00,32.867,-117.257,0.0,Scripps Pier,0.000000 ,0.000000 ,0.830000 ,1.740000 ,1.730000 ,1.750000 ,200.000000 ,0.000000 ,NaN,0.000000 ,0.310000 ,0.030000 ,NaN,NaN,0.670000 ,0.650000 ,0.690000 ,0.340000 ,400.000000 ,960.000000 ,2240.000000 ,2.200000 ,50.000000 ,16.600000 ,NaN
2008,10,20,15:14:00,33.6061,-117.9311,0.0,Newport Pier,0.000000 ,0.000000 ,2.500000 ,1.130000 ,1.120000 ,1.140000 ,200.000000 ,0.000000 ,NaN,0.000000 ,0.600000 ,NaN,NaN,NaN,0.570000 ,0.650000 ,0.500000 ,0.280000 ,10399.000000 ,0.000000 ,0.000000 ,2.830000 ,25.000000 ,17.000000 ,NaN
2008,10,20,15:20:00,35.17,-120.741,0.0,Cal Poly Pier,12795.0000 ,0.0000 ,1.96 ,67.21 ,68.87 ,65.55 ,NaN,2133.0000 ,NaN,0 ,5.13 ,0.79 ,8530.0000 ,746394.0000 ,10.19 ,10.88 ,9.49 ,1.24 ,49049.0000 ,0.0000 ,0.0000 ,71.13 ,25 ,13.6 ,NaN
2008,10,21,16:00:00,34.408,-119.685,0.0,Stearns Wharf,100.000000 ,0.000000 ,2.799000 ,4.210000 ,4.210000 ,NaN,200.000000 ,600.000000 ,0.000000 ,300.000000 ,0.403000 ,0.222000 ,NaN,NaN,2.040000 ,2.040000 ,NaN,0.597000 ,463000.000000 ,22000.000000 ,32000.000000 ,4.691000 ,50.000000 ,15.300000 ,NaN
2008,10,23,15:20:00,32.867,-117.257,0.0,Scripps Pier,NaN,NaN,0.390000 ,0.940000 ,0.930000 ,0.950000 ,NaN,NaN,NaN,NaN,0.290000 ,0.030000 ,NaN,NaN,0.420000 ,0.440000 ,0.400000 ,0.340000 ,NaN,NaN,NaN,1.900000 ,NaN,16.200000 ,NaN
2008,10,23,15:30:00,35.17,-120.741,0.0,Cal Poly Pier,0.0000 ,8530.0000 ,NaN,NaN,NaN,NaN,NaN,2133.0000 ,NaN,0 ,NaN,NaN,2133.0000 ,78904.0000 ,NaN,NaN,NaN,NaN,4265.0000 ,0.0000 ,0.0000 ,NaN,25 ,13.6 ,NaN
2008,10,27,15:05:00,35.17,-120.741,0.0,Cal Poly Pier,0.0000 ,6398.0000 ,2.01 ,16.59 ,17.24 ,15.95 ,150 ,4265.0000 ,NaN,0 ,4.76 ,0.33 ,0.0000 ,87435.0000 ,1.83 ,1.94 ,1.72 ,0.83 ,8530.0000 ,0.0000 ,0.0000 ,65.87 ,25 ,13.9 ,NaN
2008,10,27,15:15:00,34.408,-119.685,0.0,Stearns Wharf,42000.000000 ,1200.000000 ,3.711000 ,3.310000 ,3.310000 ,NaN,200.000000 ,800.000000 ,0.000000 ,1400.000000 ,0.358000 ,0.559000 ,NaN,NaN,1.240000 ,1.240000 ,NaN,0.426000 ,79000.000000 ,200.000000 ,3800.000000 ,3.793000 ,50.000000 ,16.700000 ,NaN
2008,10,27,15:20:00,32.867,-117.257,0.0,Scripps Pier,0.000000 ,0.000000 ,1.050000 ,0.910000 ,0.910000 ,0.910000 ,200.000000 ,0.000000 ,NaN,80.000000 ,0.590000 ,0.040000 ,NaN,NaN,0.810000 ,0.800000 ,0.820000 ,0.360000 ,160.000000 ,320.000000 ,400.000000 ,2.300000 ,50.000000 ,17.600000 ,NaN
2008,10,27,15:31:00,33.6061,-117.9311,0.0,Newport Pier,0.000000 ,0.000000 ,2.100000 ,1.150000 ,1.150000 ,1.150000 ,200.000000 ,10399.000000 ,NaN,0.000000 ,0.570000 ,NaN,NaN,NaN,0.530000 ,0.580000 ,0.480000 ,0.310000 ,0.000000 ,0.000000 ,0.000000 ,2.460000 ,25.000000 ,18.000000 ,NaN
2008,10,28,18:00:00,34.008,-118.499,0.0,Santa Monica Pier,0.000000 ,0.000000 ,1.717010 ,1.400000 ,1.400000 ,NaN,200.000000 ,0.000000 ,NaN,4114.000000 ,0.923778 ,0.130441 ,1309.000000 ,0.000000 ,NaN,NaN,NaN,0.482482 ,9163.000000 ,0.000000 ,0.000000 ,2.123390 ,NaN,18.800000 ,500.0000 
2008,10,30,14:50:00,35.17,-120.741,0.0,Cal Poly Pier,4265.0000 ,0.0000 ,NaN,NaN,NaN,NaN,NaN,2133.0000 ,NaN,0 ,NaN,NaN,2133.0000 ,81037.0000 ,NaN,NaN,NaN,NaN,14928.0000 ,0.0000 ,0.0000 ,NaN,25 ,14.3 ,NaN
2008,10,30,15:40:00,32.867,-117.257,0.0,Scripps Pier,NaN,NaN,0.380000 ,0.430000 ,0.430000 ,0.430000 ,NaN,NaN,NaN,NaN,0.320000 ,0.020000 ,NaN,NaN,0.180000 ,0.180000 ,0.180000 ,0.290000 ,NaN,NaN,NaN,2.200000 ,NaN,18.300000 ,NaN
2008,11,03,16:06:00,33.6061,-117.9311,0.0,Newport Pier,0.000000 ,0.000000 ,2.610000 ,2.180000 ,2.280000 ,2.080000 ,200.000000 ,0.000000 ,NaN,0.000000 ,0.540000 ,0.130000 ,NaN,NaN,0.880000 ,0.990000 ,0.770000 ,0.370000 ,5200.000000 ,0.000000 ,0.000000 ,2.640000 ,25.000000 ,18.000000 ,NaN
2008,11,03,16:40:00,35.17,-120.741,0.0,Cal Poly Pier,4265.0000 ,0.0000 ,2.00 ,16.73 ,17.28 ,16.18 ,200 ,6398.0000 ,0.05 ,0 ,3.55 ,0.36 ,2133.0000 ,72507.0000 ,2.21 ,2.27 ,2.15 ,0.63 ,19193.0000 ,0.0000 ,0.0000 ,78.09 ,25 ,14.3 ,NaN
2008,11,03,16:50:00,32.867,-117.257,0.0,Scripps Pier,0.000000 ,0.000000 ,0.840000 ,0.850000 ,0.860000 ,0.830000 ,200.000000 ,80.000000 ,NaN,0.000000 ,0.840000 ,0.120000 ,NaN,NaN,0.970000 ,0.900000 ,1.040000 ,0.500000 ,400.000000 ,1120.000000 ,1280.000000 ,4.300000 ,50.000000 ,16.200000 ,NaN
2008,11,03,17:30:00,34.008,-118.499,0.0,Santa Monica Pier,0.000000 ,187.000000 ,0.801274 ,6.850000 ,6.850000 ,NaN,200.000000 ,0.000000 ,NaN,2244.000000 ,1.158960 ,0.116899 ,2244.000000 ,3366.000000 ,NaN,NaN,NaN,0.445813 ,3179.000000 ,0.000000 ,0.000000 ,3.020750 ,NaN,17.400000 ,250.0000 
2008,11,03,18:30:00,34.408,-119.685,0.0,Stearns Wharf,150.000000 ,0.000000 ,6.437000 ,4.730000 ,4.730000 ,NaN,200.000000 ,100.000000 ,0.000000 ,10500.000000 ,0.877000 ,0.335000 ,NaN,NaN,0.760000 ,0.760000 ,NaN,0.724000 ,10200.000000 ,0.000000 ,100.000000 ,6.248000 ,50.000000 ,18.300000 ,NaN
2008,11,06,16:50:00,35.17,-120.741,0.0,Cal Poly Pier,2133.0000 ,2133.0000 ,NaN,NaN,NaN,NaN,NaN,0.0000 ,NaN,0 ,NaN,NaN,0.0000 ,42651.0000 ,NaN,NaN,NaN,NaN,17060.0000 ,0.0000 ,0.0000 ,NaN,25 ,14.9 ,NaN
2008,11,06,17:15:00,32.867,-117.257,0.0,Scripps Pier,NaN,NaN,0.610000 ,1.930000 ,1.910000 ,1.950000 ,NaN,NaN,NaN,NaN,0.470000 ,0.040000 ,NaN,NaN,0.830000 ,0.840000 ,0.820000 ,0.340000 ,NaN,NaN,NaN,2.800000 ,NaN,17.500000 ,NaN
2008,11,10,15:30:00,33.6061,-117.9311,0.0,Newport Pier,NaN,NaN,2.380000 ,5.070000 ,4.730000 ,5.410000 ,200.000000 ,NaN,NaN,NaN,2.040000 ,0.310000 ,NaN,NaN,1.630000 ,1.470000 ,1.790000 ,0.470000 ,NaN,NaN,NaN,5.000000 ,NaN,16.000000 ,NaN
2008,11,10,16:38:00,35.17,-120.741,0.0,Cal Poly Pier,0.0000 ,2133.0000 ,3.36 ,2.04 ,2.10 ,1.99 ,250 ,0.0000 ,NaN,0 ,5.67 ,0.50 ,2133.0000 ,14928.0000 ,0.87 ,0.85 ,0.89 ,1.03 ,0.0000 ,0.0000 ,0.0000 ,58.25 ,25 ,13.7 ,NaN
2008,11,10,17:10:00,32.867,-117.257,0.0,Scripps Pier,0.000000 ,0.000000 ,0.580000 ,1.180000 ,1.180000 ,1.180000 ,200.000000 ,160.000000 ,NaN,160.000000 ,0.400000 ,0.070000 ,NaN,NaN,0.790000 ,0.800000 ,0.770000 ,0.410000 ,1840.000000 ,720.000000 ,0.000000 ,3.700000 ,50.000000 ,16.900000 ,NaN
2008,11,11,17:45:00,34.408,-119.685,0.0,Stearns Wharf,5500.000000 ,0.000000 ,4.069000 ,1.090000 ,1.090000 ,NaN,200.000000 ,0.000000 ,0.000000 ,2000.000000 ,10.413000 ,0.338000 ,NaN,NaN,0.580000 ,0.580000 ,NaN,1.098000 ,80.000000 ,1250.000000 ,450.000000 ,11.197000 ,50.000000 ,15.200000 ,NaN
2008,11,13,16:20:00,35.17,-120.741,0.0,Cal Poly Pier,0.0000 ,0.0000 ,NaN,NaN,NaN,NaN,NaN,0.0000 ,NaN,0 ,NaN,NaN,0.0000 ,4265.0000 ,NaN,NaN,NaN,NaN,0.0000 ,0.0000 ,0.0000 ,NaN,25 ,12.5 ,NaN
2008,11,13,17:10:00,32.867,-117.257,0.0,Scripps Pier,NaN,NaN,0.370000 ,2.370000 ,2.440000 ,2.300000 ,NaN,NaN,NaN,NaN,0.330000 ,0.070000 ,NaN,NaN,0.530000 ,0.480000 ,0.580000 ,0.360000 ,NaN,NaN,NaN,3.900000 ,NaN,16.900000 ,NaN
2008,11,17,15:42:00,33.6061,-117.9311,0.0,Newport Pier,0.000000 ,0.000000 ,5.550000 ,0.930000 ,0.970000 ,0.890000 ,200.000000 ,0.000000 ,NaN,0.000000 ,8.070000 ,0.960000 ,NaN,NaN,0.790000 ,0.730000 ,0.840000 ,0.320000 ,0.000000 ,0.000000 ,0.000000 ,3.090000 ,25.000000 ,17.500000 ,NaN
2008,11,17,16:55:00,32.867,-117.257,0.0,Scripps Pier,0.000000 ,0.000000 ,0.140000 ,1.260000 ,1.280000 ,1.240000 ,200.000000 ,80.000000 ,NaN,80.000000 ,0.120000 ,0.020000 ,NaN,NaN,0.430000 ,0.420000 ,0.430000 ,0.330000 ,1120.000000 ,1520.000000 ,0.000000 ,3.700000 ,50.000000 ,16.900000 ,NaN
2008,11,17,17:28:00,35.17,-120.741,0.0,Cal Poly Pier,0.0000 ,0.0000 ,2.04 ,2.69 ,2.76 ,2.63 ,250 ,0.0000 ,NaN,0 ,21.40 ,0.56 ,2133.0000 ,4265.0000 ,0.85 ,0.86 ,0.85 ,2.34 ,0.0000 ,0.0000 ,0.0000 ,74.63 ,25 ,12.9 ,NaN
2008,11,17,17:30:00,34.008,-118.499,0.0,Santa Monica Pier,0.000000 ,0.000000 ,1.337960 ,2.050000 ,2.050000 ,NaN,200.000000 ,94.000000 ,NaN,280.000000 ,0.737841 ,0.067489 ,31229.000000 ,2524.000000 ,NaN,NaN,NaN,0.362372 ,1309.000000 ,842.000000 ,8415.000000 ,4.199310 ,NaN,16.400000 ,1000.0000 
2008,11,18,18:00:00,34.408,-119.685,0.0,Stearns Wharf,27500.000000 ,0.000000 ,3.323000 ,3.770000 ,3.770000 ,NaN,200.000000 ,300.000000 ,0.000000 ,3000.000000 ,2.274000 ,0.321000 ,NaN,NaN,1.560000 ,1.560000 ,NaN,0.482000 ,2000.000000 ,4500.000000 ,24500.000000 ,6.773000 ,50.000000 ,15.900000 ,NaN
2008,11,20,17:35:00,32.867,-117.257,0.0,Scripps Pier,NaN,NaN,0.440000 ,1.070000 ,1.050000 ,1.090000 ,NaN,NaN,NaN,NaN,0.220000 ,0.030000 ,NaN,NaN,0.650000 ,0.680000 ,0.620000 ,0.350000 ,NaN,NaN,NaN,3.500000 ,NaN,16.600000 ,NaN
2008,11,20,20:07:00,35.17,-120.741,0.0,Cal Poly Pier,0.0000 ,0.0000 ,NaN,NaN,NaN,NaN,NaN,2133.0000 ,NaN,0 ,NaN,NaN,0.0000 ,31988.0000 ,NaN,NaN,NaN,NaN,4265.0000 ,0.0000 ,0.0000 ,NaN,25 ,13.5 ,NaN
2008,11,24,16:28:00,33.6061,-117.9311,0.0,Newport Pier,0.000000 ,0.000000 ,1.890000 ,1.050000 ,0.980000 ,1.130000 ,200.000000 ,0.000000 ,NaN,0.000000 ,0.850000 ,0.310000 ,NaN,NaN,0.650000 ,0.660000 ,0.640000 ,0.270000 ,0.000000 ,0.000000 ,0.000000 ,1.160000 ,25.000000 ,17.500000 ,NaN
2008,11,24,16:28:00,35.17,-120.741,0.0,Cal Poly Pier,0.0000 ,2133.0000 ,2.40 ,2.81 ,2.96 ,2.65 ,250 ,4265.0000 ,NaN,0 ,7.59 ,0.43 ,0.0000 ,23458.0000 ,0.77 ,0.88 ,0.65 ,1.09 ,10663.0000 ,0.0000 ,0.0000 ,82.46 ,25 ,13.4 ,NaN
2008,11,24,17:15:00,32.867,-117.257,0.0,Scripps Pier,0.000000 ,0.000000 ,0.000000 ,0.760000 ,0.760000 ,0.760000 ,200.000000 ,80.000000 ,NaN,0.000000 ,0.250000 ,0.020000 ,NaN,NaN,0.300000 ,0.300000 ,0.300000 ,0.330000 ,400.000000 ,880.000000 ,0.000000 ,3.000000 ,50.000000 ,17.000000 ,NaN
2008,11,24,20:30:00,34.008,-118.499,0.0,Santa Monica Pier,68722.000000 ,0.000000 ,0.585033 ,42.100000 ,42.100000 ,NaN,170.000000 ,1402.000000 ,0.040000 ,1870.000000 ,1.138570 ,0.229012 ,468.000000 ,8882.000000 ,NaN,NaN,NaN,0.374104 ,8415.000000 ,10752.000000 ,0.000000 ,2.887450 ,NaN,17.000000 ,200.0000 
2008,11,26,16:00:00,32.867,-117.257,0.0,Scripps Pier,NaN,NaN,0.330000 ,1.210000 ,1.120000 ,1.290000 ,NaN,NaN,NaN,NaN,0.450000 ,0.060000 ,NaN,NaN,0.510000 ,0.600000 ,0.410000 ,0.420000 ,NaN,NaN,NaN,3.300000 ,NaN,16.800000 ,NaN
2008,11,26,18:15:00,34.408,-119.685,0.0,Stearns Wharf,9500.000000 ,0.000000 ,7.223000 ,10.780000 ,10.780000 ,NaN,200.000000 ,1400.000000 ,0.000000 ,5000.000000 ,2.592000 ,0.660000 ,NaN,NaN,1.590000 ,1.590000 ,NaN,1.269000 ,3500.000000 ,1800.000000 ,200.000000 ,8.930000 ,50.000000 ,16.600000 ,NaN
2008,11,26,18:30:00,34.408,-119.685,0.0,Stearns Wharf,9500.000000 ,0.000000 ,7.220000 ,NaN,11.520000 ,NaN,200.000000 ,1400.000000 ,NaN,5000.000000 ,2.590000 ,0.660000 ,NaN,NaN,NaN,1.590000 ,NaN,1.270000 ,3500.000000 ,1800.000000 ,200.000000 ,8.930000 ,50.000000 ,16.600000 ,NaN
2008,12,01,16:00:00,33.6061,-117.9311,0.0,Newport Pier,0.000000 ,0.000000 ,2.390000 ,3.430000 ,3.670000 ,3.190000 ,200.000000 ,0.000000 ,NaN,0.000000 ,1.090000 ,NaN,NaN,NaN,1.150000 ,1.110000 ,1.180000 ,0.490000 ,5200.000000 ,0.000000 ,0.000000 ,3.620000 ,25.000000 ,17.000000 ,NaN
2008,12,01,16:53:00,35.17,-120.741,0.0,Cal Poly Pier,0.0000 ,8530.0000 ,1.13 ,10.86 ,11.14 ,10.57 ,200 ,2133.0000 ,NaN,0 ,4.62 ,0.32 ,0.0000 ,53314.0000 ,1.40 ,1.53 ,1.26 ,0.79 ,2133.0000 ,2133.0000 ,0.0000 ,80.80 ,25 ,13.9 ,NaN
2008,12,01,17:00:00,32.867,-117.257,0.0,Scripps Pier,0.000000 ,0.000000 ,0.360000 ,1.460000 ,1.450000 ,1.470000 ,200.000000 ,0.000000 ,NaN,80.000000 ,0.480000 ,0.080000 ,NaN,NaN,1.140000 ,1.120000 ,1.160000 ,0.440000 ,1360.000000 ,800.000000 ,0.000000 ,3.900000 ,50.000000 ,16.400000 ,NaN
2008,12,01,18:00:00,34.008,-118.499,0.0,Santa Monica Pier,104.000000 ,0.000000 ,1.375790 ,12.700000 ,12.700000 ,NaN,200.000000 ,1247.000000 ,NaN,1558.000000 ,0.627373 ,0.109075 ,10389.000000 ,6857.000000 ,NaN,NaN,NaN,0.398691 ,12882.000000 ,0.000000 ,0.000000 ,5.140480 ,NaN,16.000000 ,450.0000 
2008,12,02,18:15:00,34.408,-119.685,0.0,Stearns Wharf,15600.000000 ,0.000000 ,1.190000 ,NaN,5.920000 ,NaN,200.000000 ,2500.000000 ,NaN,14500.000000 ,0.130000 ,0.240000 ,NaN,NaN,NaN,1.670000 ,NaN,0.520000 ,4000.000000 ,1150.000000 ,450.000000 ,3.810000 ,50.000000 ,16.400000 ,NaN
2008,12,02,18:30:00,34.408,-119.685,0.0,Stearns Wharf,15600.000000 ,0.000000 ,1.190000 ,5.140000 ,5.140000 ,NaN,200.000000 ,2500.000000 ,0.000000 ,14500.000000 ,0.135000 ,0.236000 ,NaN,NaN,1.670000 ,1.670000 ,NaN,0.517000 ,4000.000000 ,1150.000000 ,450.000000 ,3.808000 ,50.000000 ,16.400000 ,NaN
2008,12,04,16:22:00,35.17,-120.741,0.0,Cal Poly Pier,0.0000 ,0.0000 ,NaN,NaN,NaN,NaN,NaN,0.0000 ,NaN,0 ,NaN,NaN,0.0000 ,4265.0000 ,NaN,NaN,NaN,NaN,2133.0000 ,0.0000 ,0.0000 ,NaN,25 ,14.1 ,NaN
2008,12,04,17:15:00,32.867,-117.257,0.0,Scripps Pier,NaN,NaN,1.030000 ,1.310000 ,1.280000 ,1.330000 ,NaN,NaN,NaN,NaN,0.120000 ,0.050000 ,NaN,NaN,0.690000 ,0.660000 ,0.710000 ,0.350000 ,NaN,NaN,NaN,4.100000 ,NaN,16.600000 ,NaN
2008,12,08,16:05:00,33.6061,-117.9311,0.0,Newport Pier,51997.000000 ,0.000000 ,1.660000 ,12.210000 ,12.250000 ,12.170000 ,200.000000 ,0.000000 ,NaN,0.000000 ,1.000000 ,0.320000 ,NaN,NaN,0.140000 ,0.230000 ,0.050000 ,0.290000 ,10399.000000 ,0.000000 ,0.000000 ,2.700000 ,25.000000 ,17.000000 ,NaN
